CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15640333,654,France,Female,28,5,81968.87,2,1,0,84006.94,0
15640334,749,Spain,Female,45,5,94453.71,2,1,1,112109.13,0
15640335,631,Germany,Female,37,8,40900.91,2,1,0,179568.06,0
15640336,594,Spain,Female,46,3,75920.36,1,1,0,3961.53,0
15640337,622,Germany,Male,41,8,22184.05,2,1,1,46402.21,1
15640338,706,France,Male,30,10,42953.42,1,1,1,167515.81,1
15640339,786,France,Male,48,10,146846.17,2,0,0,104413.29,0
15640340,589,Spain,Male,29,7,0.0,2,1,0,166655.47,0
15640341,659,Spain,Male,44,2,39793.47,1,1,0,130314.51,0
15640342,682,France,Female,50,10,23859.37,1,1,0,162602.65,0
15640343,553,Germany,Male,34,3,100315.71,2,1,1,83683.5,0
15640344,651,France,Female,49,6,164401.02,1,1,0,2005.68,0
15640345,507,Spain,Male,41,2,0.0,2,1,1,134797.24,0
15640346,478,Spain,Male,46,2,0.0,1,1,0,99409.94,1
15640347,685,Spain,Female,29,7,120092.94,1,1,0,196663.96,0
15640348,612,Spain,Female,40,4,0.0,1,1,1,24057.68,0
15640349,669,Spain,Male,23,4,0.0,1,1,0,123905.53,0
15640350,648,France,Female,55,7,119453.69,2,1,1,60251.36,0
15640351,555,Spain,Female,18,5,38543.3,1,0,0,100472.68,0
15640352,645,Germany,Female,34,4,0.0,2,1,0,14678.23,0
15640353,530,Spain,Male,28,0,3035.1,1,1,1,172195.81,0
15640354,784,Germany,Male,44,4,0.0,2,0,1,178291.0,0
15640355,518,France,Male,57,7,43792.06,1,1,1,98324.91,0
15640356,631,Germany,Female,44,8,48076.56,2,1,0,16715.48,0
15640357,548,Germany,Female,67,5,111941.46,1,0,0,116229.12,0
15640358,705,France,Male,24,10,0.0,1,1,1,57342.13,0
15640359,617,France,Male,24,9,0.0,1,1,1,5006.51,0
15640360,599,Germany,Female,29,2,9796.37,1,1,1,165936.47,1
15640361,732,France,Male,39,7,88490.51,2,1,0,25817.18,1
15640362,652,France,Male,27,4,16700.78,1,1,1,185021.61,0
15640363,700,France,Female,30,1,0.0,1,1,0,132619.28,1
15640364,554,Spain,Female,44,0,0.0,1,0,0,28622.07,1
15640365,513,Spain,Male,25,10,6564.16,2,1,0,53257.92,1
15640366,660,France,Female,26,7,0.0,2,1,0,195316.97,0
15640367,619,Spain,Female,34,1,107963.84,2,1,1,129708.72,0
15640368,710,Germany,Male,34,10,268.36,2,1,1,96416.05,0
15640369,642,France,Female,48,2,173230.96,3,0,1,190807.35,1
15640370,669,France,Female,28,8,0.0,2,1,1,6095.88,0
15640371,492,Germany,Male,30,0,132969.67,1,0,0,76702.57,1
15640372,833,France,Female,43,7,0.0,1,1,0,163644.78,0
15640373,634,Spain,Female,46,1,92642.95,1,1,0,191019.21,0
15640374,717,France,Male,52,7,0.0,1,0,1,156816.17,0
15640375,568,France,Female,42,1,165033.49,1,0,1,127454.18,0
15640376,679,Spain,Male,39,6,95779.26,1,1,0,25727.93,0
15640377,523,France,Male,43,2,0.0,1,1,1,107363.02,0
15640378,693,Germany,Female,35,3,49350.79,1,1,1,114932.06,0
15640379,615,France,Male,35,10,83499.34,1,1,0,165651.58,0
15640380,652,France,Male,20,0,0.0,2,1,1,133811.15,0
15640381,717,France,Female,46,9,89336.74,2,1,1,169087.93,0
15640382,530,France,Male,40,0,0.0,2,1,0,116136.71,0
15640383,583,France,Male,45,10,0.0,2,1,0,27111.28,1
15640384,694,France,Female,18,9,86515.09,2,1,1,149848.84,0
15640385,850,Germany,Male,37,10,159181.37,1,1,1,127234.37,0
15640386,636,Germany,Male,29,7,48906.35,1,1,0,69638.68,0
15640387,707,France,Female,53,7,0.0,1,0,0,163910.66,0
15640388,639,Spain,Female,44,1,0.0,1,1,0,176638.44,0
15640389,838,France,Male,40,3,0.0,1,1,0,146777.15,0
15640390,480,France,Male,33,1,0.0,2,1,0,96804.63,0
15640391,659,Germany,Male,41,7,0.0,2,1,1,61866.22,0
15640392,492,France,Female,28,6,0.0,2,1,0,45722.59,0
15640393,406,France,Male,37,6,80239.01,2,1,1,166114.01,0
15640394,678,France,Female,32,9,29656.49,1,1,0,130155.99,0
15640395,663,Spain,Male,60,2,145397.81,1,1,1,128146.72,0
15640396,622,Germany,Male,52,10,22475.95,1,1,1,40097.66,0
15640397,639,France,Female,48,4,0.0,2,1,1,111125.27,0
15640398,850,France,Male,23,0,14218.7,1,1,1,197493.85,1
15640399,624,Spain,Female,46,9,0.0,1,1,0,89339.36,1
15640400,699,Germany,Female,39,10,0.0,2,0,0,110337.54,0
15640401,587,France,Male,50,3,31474.35,3,1,0,175190.97,1
15640402,678,France,Male,41,3,0.0,2,0,1,174746.32,0
15640403,626,France,Female,37,0,0.0,1,1,1,13220.97,0
15640404,610,Germany,Female,40,6,113304.21,2,0,0,180563.87,0
15640405,826,Spain,Female,19,4,0.0,1,1,1,131218.73,0
15640406,764,France,Male,30,0,0.0,2,1,0,68494.92,0
15640407,663,France,Male,41,4,0.0,2,0,0,153366.69,0
15640408,426,Spain,Male,49,7,56025.18,1,1,0,97663.24,1
15640409,614,Germany,Male,32,9,53867.83,2,1,0,109627.64,0
15640410,850,Germany,Female,37,7,141972.39,1,0,1,127549.83,0
15640411,627,France,Female,21,1,0.0,2,1,1,161284.94,0
15640412,757,Germany,Female,52,0,0.0,4,1,0,94346.71,1
15640413,789,Germany,Male,49,1,0.0,1,1,1,51909.35,0
15640414,671,France,Male,44,5,55329.48,4,0,0,122475.71,1
15640415,568,Spain,Male,42,4,38543.79,1,1,0,194309.14,0
15640416,413,Spain,Female,53,3,40267.53,1,1,1,19497.59,0
15640417,716,Germany,Female,29,7,0.0,4,1,0,1340.73,0
15640418,570,Germany,Female,28,4,115652.93,1,1,1,77657.32,0
15640419,667,France,Female,48,3,0.0,2,1,1,108812.19,0
15640420,528,France,Male,47,10,68937.48,1,1,0,102195.54,0
15640421,624,France,Male,26,7,0.0,2,0,0,63021.92,0
15640422,653,Spain,Male,32,0,0.0,1,0,1,186665.15,0
15640423,676,France,Female,54,8,179887.05,2,1,1,48787.89,0
15640424,541,Spain,Female,42,1,103431.39,2,1,1,24488.95,0
15640425,766,France,Female,45,7,0.0,2,1,0,44753.28,0
15640426,592,Germany,Female,26,8,0.0,2,1,0,19455.81,0
15640427,487,Germany,Male,44,9,13777.09,1,1,1,169168.14,0
15640428,639,Germany,Male,23,7,41600.64,2,1,0,80314.22,1
15640429,653,Spain,Female,18,8,0.0,2,1,0,166125.27,0
15640430,665,Spain,Male,45,3,146453.82,2,1,1,127591.76,0
15640431,782,France,Female,52,10,0.0,2,0,0,94911.47,0
15640432,627,France,Female,35,1,0.0,2,0,1,20474.14,0
15640433,638,France,Female,32,2,0.0,1,1,0,7438.92,0
15640434,542,Germany,Female,55,7,106084.6,2,0,0,111472.43,1
15640435,729,France,Female,36,4,191777.02,2,0,1,40014.8,0
15640436,667,Germany,Male,37,10,82726.37,1,1,1,88611.02,0
15640437,609,France,Male,54,3,0.0,1,1,0,189279.07,0
15640438,465,Germany,Male,34,2,0.0,2,0,1,26744.71,0
15640439,790,Spain,Male,31,10,72602.79,2,1,1,141309.38,0
15640440,530,Germany,Male,46,2,16318.16,2,1,0,42426.45,0
15640441,592,Germany,Male,30,9,0.0,1,1,1,48188.69,0
15640442,684,France,Female,36,9,99501.39,1,1,1,127730.01,0
15640443,533,France,Female,24,6,67910.31,4,0,0,26184.61,0
15640444,505,Germany,Male,39,10,177199.01,1,1,0,77538.76,0
15640445,443,France,Female,38,7,0.0,2,1,1,76046.01,0
15640446,719,Spain,Female,47,4,0.0,1,1,1,91066.38,0
15640447,597,Spain,Female,46,7,124405.95,2,1,1,63705.82,0
15640448,850,Spain,Male,43,8,82213.6,2,0,0,54680.07,0
15640449,553,France,Male,41,3,0.0,2,0,0,156386.13,0
15640450,560,Germany,Male,37,1,0.0,1,1,1,15961.04,0
15640451,595,France,Female,44,4,91421.63,1,0,0,169959.37,0
15640452,673,France,Male,26,1,86251.48,2,1,1,167672.34,0
15640453,604,France,Male,18,9,0.0,1,1,1,186517.56,0
15640454,709,France,Male,49,1,81571.07,1,1,1,47953.76,0
15640455,555,France,Female,44,5,80100.75,1,0,0,183270.67,0
15640456,515,France,Male,36,9,180112.92,1,0,1,90089.12,0
15640457,475,Spain,Male,48,10,79087.22,1,1,0,136750.02,0
15640458,434,France,Male,30,9,58871.27,1,1,1,170351.31,0
15640459,599,Spain,Female,30,0,143815.73,2,1,1,12536.27,0
15640460,620,France,Male,29,1,21050.47,2,0,1,6954.83,0
15640461,588,France,Male,43,4,109495.71,1,1,0,40369.4,1
15640462,770,Germany,Female,22,9,4663.52,2,0,0,112148.43,1
15640463,769,Germany,Male,30,4,0.0,1,1,1,155617.27,0
15640464,617,France,Male,40,9,0.0,1,0,1,155090.51,0
15640465,475,France,Male,25,2,0.0,2,1,0,178607.17,0
15640466,595,France,Male,31,4,0.0,2,1,1,111272.13,0
15640467,591,France,Female,18,8,26123.95,1,0,0,112045.8,0
15640468,586,Germany,Female,44,1,65013.72,1,0,0,15690.89,0
15640469,582,Germany,Female,31,5,0.0,1,1,0,153052.07,0
15640470,586,France,Male,27,7,0.0,1,1,0,96118.31,0
15640471,612,Spain,Male,25,2,0.0,3,1,1,41748.29,0
15640472,588,France,Male,33,1,43337.67,1,0,1,25026.94,0
15640473,670,Germany,Male,22,10,0.0,1,1,1,177830.75,0
15640474,684,Spain,Female,57,0,30283.68,2,0,1,115282.2,0
15640475,561,Spain,Male,18,0,138965.61,4,1,0,123639.62,1
15640476,773,France,Female,33,10,92264.72,1,0,0,48159.14,0
15640477,554,Germany,Male,39,3,20707.03,1,1,0,110063.51,0
15640478,493,France,Male,30,5,132692.75,2,1,1,31814.89,0
15640479,686,Germany,Female,40,6,165825.55,2,1,1,83777.83,0
15640480,570,France,Male,30,7,0.0,2,1,0,49224.74,0
15640481,681,France,Male,53,7,0.0,2,1,1,33319.52,0
15640482,416,Spain,Male,26,9,0.0,1,1,0,159889.67,0
15640483,785,France,Male,18,0,0.0,1,1,0,132336.95,0
15640484,715,Spain,Female,25,7,39905.99,1,1,0,159912.17,0
15640485,504,Spain,Male,41,9,134549.88,3,0,0,167177.15,0
15640486,506,Germany,Female,36,0,35197.62,1,1,1,77956.41,0
15640487,812,France,Female,45,2,152599.71,1,0,0,151236.41,0
15640488,578,France,Male,43,4,64473.1,1,0,0,146786.4,0
15640489,569,Spain,Male,31,10,0.0,4,1,1,49340.44,1
15640490,430,France,Female,33,9,3289.49,1,1,1,137827.26,0
15640491,615,Germany,Female,34,9,60800.63,1,0,1,185618.46,0
15640492,627,Germany,Male,56,7,0.0,4,1,1,137160.51,0
15640493,719,Spain,Male,44,7,0.0,1,1,0,65474.72,0
15640494,514,Spain,Female,56,5,58738.54,2,1,1,140387.98,0
15640495,502,Germany,Male,46,3,72299.62,2,1,0,116249.6,1
15640496,693,France,Male,37,3,0.0,2,1,1,161139.1,0
15640497,747,France,Female,27,7,0.0,2,1,0,54358.97,0
15640498,497,France,Male,40,10,0.0,2,1,1,32455.54,0
15640499,754,Spain,Female,37,2,22789.86,2,0,1,86506.28,0
15640500,653,Germany,Male,37,7,21372.02,1,1,0,125260.56,0
15640501,755,Spain,Female,35,3,19910.86,1,1,1,19367.96,0
15640502,643,Germany,Female,18,9,122777.47,2,1,1,52652.54,0
15640503,405,Germany,Female,50,8,47795.64,2,0,1,33414.7,1
15640504,635,France,Female,37,1,112855.27,2,1,0,154047.92,0
15640505,752,France,Female,23,9,0.0,1,0,1,140891.05,0
15640506,563,France,Male,42,0,91620.39,3,0,0,125082.8,0
15640507,612,Germany,Male,29,3,118179.67,1,0,1,92615.38,0
15640508,632,France,Female,43,8,31665.88,2,1,1,89495.71,0
15640509,368,Germany,Female,46,6,153415.86,1,1,0,103480.02,0
15640510,812,Germany,Female,48,8,80222.86,1,1,0,163701.26,0
15640511,562,France,Female,36,8,2343.71,2,0,1,119237.04,0
15640512,699,France,Female,33,9,0.0,1,1,0,149289.35,0
15640513,641,France,Male,31,8,54119.26,2,0,0,52245.85,1
15640514,771,France,Female,30,8,47511.93,2,1,1,95555.94,0
15640515,689,Germany,Male,37,6,0.0,1,0,1,126078.45,0
15640516,627,France,Female,35,7,0.0,1,1,0,63034.91,1
15640517,563,Spain,Female,29,1,117994.23,2,1,0,103894.08,1
15640518,727,Spain,Male,26,8,0.0,1,1,1,168016.5,0
15640519,468,France,Female,36,1,93331.56,2,0,1,15480.26,0
15640520,712,Germany,Female,33,7,90758.42,1,1,0,161792.6,1
15640521,543,Germany,Male,26,1,61410.65,2,0,0,120630.02,0
15640522,771,Germany,Male,46,10,29517.44,2,0,1,82257.59,1
15640523,665,France,Female,55,7,39375.19,2,1,0,112250.52,0
15640524,712,France,Male,47,2,85990.24,2,1,0,121188.29,0
15640525,657,France,Female,30,1,8277.99,4,1,1,156143.5,0
15640526,480,France,Male,37,5,0.0,1,1,1,160421.2,0
15640527,566,Spain,Female,53,5,163097.02,2,1,1,148000.43,0
15640528,715,Germany,Male,26,0,0.0,4,0,1,3433.38,0
15640529,666,Spain,Female,45,6,0.0,3,1,0,111422.38,1
15640530,764,France,Male,23,10,64232.56,1,0,1,86283.34,0
15640531,689,France,Male,54,0,108298.63,2,0,1,115260.46,0
15640532,556,Germany,Female,33,3,40657.5,2,1,0,121094.35,0
15640533,572,France,Female,60,5,162702.27,3,1,1,123223.05,0
15640534,659,France,Female,55,7,64635.08,2,1,0,70000.76,0
15640535,425,Germany,Male,36,10,87426.76,2,0,1,89394.08,0
15640536,812,France,Female,30,10,101660.69,2,1,1,3206.04,0
15640537,692,Germany,Female,39,7,84874.46,4,1,0,187082.66,0
15640538,769,France,Male,36,9,87643.29,1,1,0,197589.25,0
15640539,496,Germany,Male,33,6,94041.34,2,1,1,80193.21,0
15640540,770,Spain,Female,21,10,45783.27,2,1,0,83926.24,0
15640541,850,France,Female,32,4,58453.65,2,1,0,91907.92,1
15640542,521,Spain,Male,26,5,140990.11,2,0,1,58695.29,1
15640543,724,Germany,Male,43,7,0.0,1,1,1,87105.96,0
15640544,650,Spain,Female,47,2,25783.43,1,1,1,71734.77,0
15640545,500,France,Male,45,5,0.0,3,1,0,3923.38,0
15640546,697,Germany,Male,41,3,0.0,1,1,0,25339.08,1
15640547,730,France,Female,29,2,0.0,1,1,1,15743.36,0
15640548,591,Spain,Female,40,2,62410.42,2,1,1,47765.69,0
15640549,763,Germany,Female,45,3,109586.85,2,0,1,19965.24,0
15640550,488,France,Male,32,5,100275.64,1,1,0,46046.63,1
15640551,505,Spain,Female,39,10,0.0,1,1,0,822.32,0
15640552,663,France,Male,36,0,0.0,1,1,0,197748.76,0
15640553,652,France,Male,54,1,0.0,1,1,0,21857.81,1
15640554,580,Germany,Male,46,3,0.0,1,0,0,168011.41,0
15640555,728,Germany,Male,44,9,0.0,2,1,1,20425.16,0
15640556,701,France,Female,20,8,50615.03,1,1,1,62272.39,0
15640557,733,France,Male,39,7,33530.82,1,1,0,188304.4,0
15640558,638,Spain,Female,36,9,94016.22,2,1,0,62164.51,0
15640559,708,Germany,Male,36,7,0.0,1,1,1,130926.44,0
15640560,606,France,Male,22,10,0.0,1,1,0,63661.35,1
15640561,849,France,Female,27,6,152962.77,3,1,1,188571.36,0
15640562,571,Spain,Female,37,5,0.0,1,1,0,2106.53,0
15640563,850,Germany,Female,49,6,57392.76,1,1,0,50233.73,0
15640564,653,Spain,Female,32,5,160459.8,2,0,1,82638.84,0
15640565,516,France,Female,34,2,31083.47,4,1,1,164889.57,0
15640566,782,Germany,Female,55,5,241219.89,1,1,1,114604.5,1
15640567,662,Germany,Male,35,6,66130.19,3,0,0,178954.89,1
15640568,732,France,Female,36,5,0.0,2,1,0,176739.94,0
15640569,768,Germany,Male,36,10,139443.63,2,0,0,191056.98,0
15640570,682,Germany,Male,24,1,31890.18,1,0,0,36549.29,0
15640571,592,France,Female,43,5,80828.19,1,1,1,84464.29,0
15640572,744,Spain,Male,31,1,202979.01,1,0,1,85490.23,0
15640573,650,Spain,Male,37,0,54967.74,2,0,0,24618.76,0
15640574,716,Spain,Female,42,9,76435.01,1,0,0,189015.25,0
15640575,441,Spain,Female,57,9,88369.05,2,1,0,72551.68,1
15640576,693,France,Male,24,9,152219.34,2,0,0,127851.91,0
15640577,588,France,Female,46,4,61291.35,2,1,0,120834.49,0
15640578,810,Spain,Female,46,3,0.0,1,1,0,47400.21,0
15640579,710,France,Male,31,8,0.0,2,0,1,114450.38,0
15640580,673,France,Female,43,8,126992.25,2,1,1,51272.52,0
15640581,697,Germany,Female,54,8,0.0,1,1,1,57177.1,0
15640582,553,France,Female,30,2,88685.66,2,0,0,110100.57,0
15640583,807,Germany,Male,40,9,111704.73,2,1,0,91368.42,0
15640584,843,France,Male,42,2,76421.6,1,1,0,84659.66,0
15640585,688,France,Female,43,2,21565.14,1,0,1,78670.25,0
15640586,804,Spain,Female,45,10,53575.3,1,1,1,150934.12,0
15640587,594,Spain,Female,39,9,0.0,2,1,0,56187.73,0
15640588,572,Spain,Male,43,4,49122.89,2,1,1,62537.26,1
15640589,653,Germany,Male,28,5,0.0,2,1,0,115865.94,0
15640590,692,Spain,Female,39,5,0.0,1,0,0,192855.07,0
15640591,611,Spain,Female,33,2,85652.24,1,0,0,58223.17,0
15640592,702,Germany,Male,25,1,95749.97,1,1,1,83211.99,0
15640593,679,Spain,Female,32,5,85237.7,1,1,1,25676.77,0
15640594,553,France,Female,40,3,183236.22,1,0,1,128162.06,0
15640595,700,Spain,Male,42,8,55008.77,1,1,1,50250.91,0
15640596,733,France,Female,25,1,103918.68,2,1,1,105205.68,0
15640597,666,Germany,Female,28,3,143389.08,1,1,1,84015.73,0
15640598,761,France,Male,45,10,181295.02,1,0,0,155173.57,0
15640599,531,Germany,Female,43,10,100478.68,1,1,0,166574.12,0
15640600,695,Germany,Male,46,1,0.0,1,0,0,147482.6,0
15640601,536,Spain,Male,51,4,0.0,1,0,0,90072.6,1
15640602,541,Spain,Male,43,2,103274.56,1,1,0,82999.71,0
15640603,588,Spain,Female,33,3,0.0,4,0,1,82475.53,0
15640604,558,France,Female,39,8,83817.54,2,0,0,100328.67,0
15640605,596,Spain,Female,54,9,60420.62,2,1,1,123788.02,0
15640606,629,France,Female,65,10,72844.25,1,1,0,64831.9,1
15640607,731,Spain,Male,42,4,71377.66,1,1,0,146404.77,0
15640608,618,France,Male,43,8,68947.97,2,1,0,181258.21,0
15640609,496,Germany,Male,45,4,101538.22,1,1,0,13542.46,1
15640610,760,Spain,Female,38,9,78545.57,2,1,1,4338.94,0
15640611,568,Spain,Male,49,8,33403.79,1,1,0,135108.97,0
15640612,644,Germany,Male,48,7,54966.95,2,1,1,129176.72,0
15640613,693,Spain,Female,41,0,0.0,2,0,1,91678.1,0
15640614,669,France,Female,34,2,0.0,1,1,1,165642.97,0
15640615,756,Germany,Male,22,4,79808.39,1,1,0,149882.61,0
15640616,696,Germany,Female,45,2,0.0,2,1,1,193326.06,1
15640617,566,France,Female,40,9,5059.95,2,1,0,167165.67,0
15640618,850,France,Female,30,0,106726.38,1,1,1,16385.12,0
15640619,668,France,Male,26,10,94424.04,1,1,0,83208.29,0
15640620,635,Germany,Male,44,1,34672.44,3,1,1,71300.78,1
15640621,743,France,Male,21,1,70803.23,2,1,1,167000.3,0
15640622,674,France,Male,40,3,0.0,2,1,1,47137.61,0
15640623,688,France,Male,46,5,112547.17,1,1,0,22003.7,1
15640624,850,Germany,Male,43,1,0.0,3,1,0,15621.3,0
15640625,623,Germany,Male,34,5,64772.81,2,1,0,112394.58,0
15640626,619,Germany,Male,25,10,0.0,2,1,1,61191.44,0
15640627,661,Germany,Female,43,0,74089.87,1,1,0,37872.44,0
15640628,753,France,Female,50,7,45522.87,1,0,1,181892.33,0
15640629,503,France,Male,32,2,0.0,1,1,0,3013.99,1
15640630,459,Spain,Female,43,7,210090.69,1,1,0,88245.13,0
15640631,593,France,Female,53,2,0.0,2,1,0,97119.96,0
15640632,491,France,Male,41,0,154044.71,1,0,1,107803.06,0
15640633,608,Germany,Male,34,3,0.0,1,0,0,152150.42,0
15640634,698,France,Male,48,2,87444.53,2,1,0,1288.15,1
15640635,563,Spain,Female,30,7,0.0,2,0,1,47346.04,1
15640636,511,France,Female,25,0,0.0,1,1,1,156285.05,0
15640637,656,Germany,Male,46,8,26750.77,2,0,1,67858.65,0
15640638,733,France,Male,33,10,155890.48,2,1,1,115177.4,0
15640639,485,France,Female,34,8,0.0,2,1,1,56487.44,0
15640640,729,France,Male,31,5,65853.45,3,1,1,16785.26,0
15640641,729,Spain,Male,33,4,184365.58,1,1,1,50419.32,0
15640642,742,Spain,Female,52,10,0.0,1,0,0,164855.33,0
15640643,768,France,Female,54,4,0.0,2,1,0,68117.08,0
15640644,850,Spain,Male,55,5,106986.87,2,1,1,109790.97,0
15640645,615,Germany,Female,48,6,72746.68,1,1,0,2626.82,1
15640646,660,Spain,Female,42,7,50150.33,1,0,1,104417.02,0
15640647,609,Spain,Male,23,2,149188.25,2,1,1,144911.6,0
15640648,650,France,Male,36,9,0.0,2,1,0,116377.46,0
15640649,798,Germany,Male,59,0,108419.08,2,1,1,4555.39,0
15640650,519,Germany,Male,33,4,0.0,2,1,0,4243.52,0
15640651,566,France,Male,53,10,36065.49,1,0,0,177422.04,0
15640652,783,France,Male,38,0,148332.51,1,1,1,42900.13,0
15640653,748,Spain,Male,18,1,56749.02,2,1,1,136588.9,0
15640654,614,Spain,Female,44,7,37207.75,1,0,1,6302.03,0
15640655,732,Spain,Male,50,2,0.0,1,1,0,60973.67,0
15640656,683,Spain,Female,37,10,13933.87,1,1,1,64990.74,0
15640657,795,Spain,Male,50,9,198504.86,2,1,1,170450.69,0
15640658,657,France,Male,21,3,0.0,2,1,1,160895.59,0
15640659,749,France,Male,24,10,148945.04,1,1,1,166391.88,0
15640660,850,France,Male,40,5,0.0,1,1,1,188350.97,0
15640661,708,France,Male,42,7,0.0,2,1,1,74427.76,0
15640662,654,France,Male,51,0,132001.69,2,0,0,43577.4,0
15640663,720,Germany,Female,44,1,40630.26,1,1,0,147404.7,0
15640664,614,Spain,Male,26,10,0.0,2,1,1,16658.93,0
15640665,850,Spain,Male,40,5,0.0,1,1,1,195502.15,0
15640666,667,Germany,Male,44,7,9350.7,2,1,0,149015.57,0
15640667,623,Spain,Female,19,7,126264.71,1,1,0,57022.9,0
15640668,568,Germany,Female,37,2,66394.37,1,1,1,158204.75,1
15640669,756,Spain,Male,34,3,0.0,1,1,0,182289.98,1
15640670,734,France,Male,31,9,105177.25,1,1,1,30476.55,0
15640671,601,France,Male,42,3,161248.36,2,1,1,132139.43,0
15640672,705,Spain,Male,26,3,142346.59,2,0,1,28646.6,0
15640673,503,France,Male,42,1,0.0,2,1,0,113673.47,0
15640674,667,Germany,Female,43,5,0.0,2,1,0,36504.9,0
15640675,693,France,Male,48,7,105307.55,1,1,1,102075.84,0
15640676,815,Germany,Female,26,8,0.0,1,1,1,99731.29,0
15640677,575,Spain,Female,22,0,0.0,1,1,0,59715.83,0
15640678,525,France,Male,40,0,135977.88,1,1,0,10852.14,0
15640679,563,Spain,Female,35,8,100112.15,1,1,0,157649.75,0
15640680,520,France,Male,67,10,0.0,2,1,0,95059.08,0
15640681,779,France,Female,42,3,0.0,2,1,0,135770.83,0
15640682,800,France,Male,38,10,154181.91,1,0,0,174637.87,0
15640683,681,Spain,Male,36,6,94609.23,1,1,0,51110.64,0
15640684,768,France,Male,25,1,0.0,2,0,0,115728.53,0
15640685,662,Germany,Male,43,9,136878.97,1,1,1,163943.35,0
15640686,640,France,Female,37,0,76166.12,2,1,0,186574.57,0
15640687,617,France,Female,37,10,93009.93,1,0,1,13707.77,0
15640688,619,Spain,Female,38,6,145766.81,1,1,0,29889.06,0
15640689,499,France,Male,40,5,222114.87,1,1,1,24383.05,1
15640690,675,France,Male,20,2,55072.13,2,1,1,21388.22,0
15640691,646,France,Female,46,9,113956.49,1,0,1,184323.19,0
15640692,722,Germany,Male,29,3,69531.38,1,1,1,127994.94,1
15640693,659,Germany,Male,36,0,34101.4,2,1,0,175213.22,0
15640694,634,France,Female,50,6,69142.34,2,0,1,86069.79,0
15640695,565,France,Male,55,8,127097.87,1,1,0,178471.51,1
15640696,656,France,Female,20,0,125047.72,4,0,1,127284.82,1
15640697,721,France,Male,38,1,0.0,1,1,1,159513.92,0
15640698,539,Spain,Male,40,1,59946.26,2,1,1,115596.87,0
15640699,658,Spain,Female,22,5,0.0,4,1,1,59754.17,0
15640700,672,Germany,Female,46,4,0.0,2,1,0,112987.98,0
15640701,580,France,Female,39,5,0.0,1,0,1,145340.8,0
15640702,592,Germany,Female,39,0,148661.3,2,0,0,133668.13,0
15640703,672,Spain,Female,28,5,59911.21,1,1,0,93167.89,0
15640704,540,Germany,Male,42,10,0.0,1,1,0,4264.53,1
15640705,683,Spain,Female,46,5,0.0,1,1,1,115850.43,0
15640706,563,Germany,Male,39,6,0.0,1,0,1,185117.05,0
15640707,753,Germany,Male,32,1,23816.94,1,1,0,185091.77,1
15640708,850,France,Female,33,5,0.0,2,1,0,172092.94,0
15640709,566,Germany,Female,40,8,0.0,1,1,0,123874.06,0
15640710,701,France,Male,38,8,0.0,1,0,0,101879.87,1
15640711,579,Spain,Female,47,1,88045.54,1,1,0,4615.91,0
15640712,750,Spain,Female,33,4,0.0,1,1,0,70071.76,1
15640713,527,Spain,Male,25,6,151798.5,2,1,0,170722.95,0
15640714,696,France,Male,41,4,0.0,3,1,1,31712.13,0
15640715,565,France,Female,33,2,2287.93,2,0,1,161433.84,1
15640716,629,France,Male,45,0,115567.39,1,1,0,54260.76,0
15640717,549,Germany,Male,38,6,113141.88,2,1,1,109447.88,0
15640718,729,Spain,Male,44,7,0.0,1,0,1,58457.55,0
15640719,568,Germany,Male,27,5,0.0,2,0,1,54752.62,0
15640720,703,France,Male,39,6,0.0,1,1,1,174489.53,0
15640721,616,Spain,Male,31,8,78406.44,3,1,1,138235.21,0
15640722,638,Spain,Male,25,1,22873.83,2,1,0,43078.05,0
15640723,664,France,Male,29,4,163846.05,2,1,1,95565.18,0
15640724,576,Germany,Male,32,2,190253.09,1,1,0,102518.29,0
15640725,670,Spain,Male,50,1,0.0,1,1,1,145906.9,0
15640726,798,Germany,Female,32,2,179610.55,1,1,0,136028.47,0
15640727,574,Spain,Female,25,3,63566.93,2,0,1,134760.69,0
15640728,763,France,Female,39,1,0.0,2,1,1,76136.67,0
15640729,795,Germany,Male,38,1,106879.5,1,1,0,46273.9,1
15640730,570,Germany,Male,33,7,56619.37,2,1,1,100537.54,1
15640731,508,Spain,Male,36,2,0.0,1,1,0,150996.99,0
15640732,679,Spain,Male,47,2,133766.68,1,0,1,179588.93,0
15640733,596,Spain,Male,44,3,118343.74,2,0,0,146708.35,0
15640734,831,Germany,Female,43,10,31149.9,2,1,0,79033.32,1
15640735,653,Spain,Male,26,4,185644.63,1,1,0,191437.28,0
15640736,572,France,Female,66,2,54194.1,2,1,0,173311.59,0
15640737,538,France,Female,48,5,125381.69,1,1,0,180967.86,0
15640738,755,France,Female,43,9,122712.38,1,1,1,56725.76,0
15640739,594,Spain,Male,26,2,99383.84,2,1,0,196577.57,0
15640740,654,Spain,Female,47,7,103359.53,2,1,1,53947.62,0
15640741,742,France,Male,32,3,15816.08,2,0,1,32693.42,0
15640742,603,France,Male,36,4,54688.38,1,0,0,42433.5,0
15640743,645,Spain,Female,21,2,0.0,2,1,1,129816.61,0
15640744,648,Germany,Female,25,4,134921.39,2,1,1,80136.22,0
